old_path,proposed_relative_path,category,subject,variant,size,index,confidence,reason
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingNorth/Malestudentwalkingnorth6.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingnorth6_32x32_0450.png","character","cp","malestudentwalkingnorth6","32x32","0450","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingNorth/Malestudentwalkingnorth7.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingnorth7_32x32_0451.png","character","cp","malestudentwalkingnorth7","32x32","0451","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingNorth/Malestudentwalkingnorth8.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingnorth8_32x32_0452.png","character","cp","malestudentwalkingnorth8","32x32","0452","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingSouth/Malestudentwalkingsouth1.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingsouth1_32x32_0453.png","character","cp","malestudentwalkingsouth1","32x32","0453","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingSouth/Malestudentwalkingsouth2.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingsouth2_32x32_0454.png","character","cp","malestudentwalkingsouth2","32x32","0454","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingSouth/Malestudentwalkingsouth3.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingsouth3_32x32_0455.png","character","cp","malestudentwalkingsouth3","32x32","0455","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingSouth/Malestudentwalkingsouth4.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingsouth4_32x32_0456.png","character","cp","malestudentwalkingsouth4","32x32","0456","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingSouth/Malestudentwalkingsouth5.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingsouth5_32x32_0457.png","character","cp","malestudentwalkingsouth5","32x32","0457","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingSouth/Malestudentwalkingsouth6.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingsouth6_32x32_0458.png","character","cp","malestudentwalkingsouth6","32x32","0458","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingSouth/Malestudentwalkingsouth7.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingsouth7_32x32_0459.png","character","cp","malestudentwalkingsouth7","32x32","0459","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingSouth/Malestudentwalkingsouth8.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingsouth8_32x32_0460.png","character","cp","malestudentwalkingsouth8","32x32","0460","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingWest/Malestudentwalkingwest1.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingwest1_32x32_0461.png","character","cp","malestudentwalkingwest1","32x32","0461","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingWest/Malestudentwalkingwest2.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingwest2_32x32_0462.png","character","cp","malestudentwalkingwest2","32x32","0462","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingWest/Malestudentwalkingwest3.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingwest3_32x32_0463.png","character","cp","malestudentwalkingwest3","32x32","0463","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingWest/Malestudentwalkingwest4.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingwest4_32x32_0464.png","character","cp","malestudentwalkingwest4","32x32","0464","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingWest/Malestudentwalkingwest5.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingwest5_32x32_0465.png","character","cp","malestudentwalkingwest5","32x32","0465","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingWest/Malestudentwalkingwest6.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingwest6_32x32_0466.png","character","cp","malestudentwalkingwest6","32x32","0466","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingWest/Malestudentwalkingwest7.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingwest7_32x32_0467.png","character","cp","malestudentwalkingwest7","32x32","0467","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent/WalkingWest/Malestudentwalkingwest8.png","assets/tilesets/character_pack/character/character_cp_malestudentwalkingwest8_32x32_0468.png","character","cp","malestudentwalkingwest8","32x32","0468","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/Idle/Malestudent1.png","assets/tilesets/character_pack/character/character_cp_malestudent1_32x32_0469.png","character","cp","malestudent1","32x32","0469","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/Idle/Malestudent2.png","assets/tilesets/character_pack/character/character_cp_malestudent2_32x32_0470.png","character","cp","malestudent2","32x32","0470","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/Idle/Malestudent3.png","assets/tilesets/character_pack/character/character_cp_malestudent3_32x32_0471.png","character","cp","malestudent3","32x32","0471","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/Idle/Malestudent4.png","assets/tilesets/character_pack/character/character_cp_malestudent4_32x32_0472.png","character","cp","malestudent4","32x32","0472","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingEast/Malestudent1walkingeast1.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingeast1_32x32_0473.png","character","cp","malestudent1walkingeast1","32x32","0473","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingEast/Malestudent1walkingeast2.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingeast2_32x32_0474.png","character","cp","malestudent1walkingeast2","32x32","0474","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingEast/Malestudent1walkingeast3.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingeast3_32x32_0475.png","character","cp","malestudent1walkingeast3","32x32","0475","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingEast/Malestudent1walkingeast4.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingeast4_32x32_0476.png","character","cp","malestudent1walkingeast4","32x32","0476","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingEast/Malestudent1walkingeast5.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingeast5_32x32_0477.png","character","cp","malestudent1walkingeast5","32x32","0477","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingEast/Malestudent1walkingeast6.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingeast6_32x32_0478.png","character","cp","malestudent1walkingeast6","32x32","0478","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingEast/Malestudent1walkingeast7.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingeast7_32x32_0479.png","character","cp","malestudent1walkingeast7","32x32","0479","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingEast/Malestudent1walkingeast8.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingeast8_32x32_0480.png","character","cp","malestudent1walkingeast8","32x32","0480","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingNorth/Malestudent1walkingnorth1.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingnorth1_32x32_0481.png","character","cp","malestudent1walkingnorth1","32x32","0481","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingNorth/Malestudent1walkingnorth2.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingnorth2_32x32_0482.png","character","cp","malestudent1walkingnorth2","32x32","0482","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingNorth/Malestudent1walkingnorth3.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingnorth3_32x32_0483.png","character","cp","malestudent1walkingnorth3","32x32","0483","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingNorth/Malestudent1walkingnorth4.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingnorth4_32x32_0484.png","character","cp","malestudent1walkingnorth4","32x32","0484","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingNorth/Malestudent1walkingnorth5.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingnorth5_32x32_0485.png","character","cp","malestudent1walkingnorth5","32x32","0485","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingNorth/Malestudent1walkingnorth6.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingnorth6_32x32_0486.png","character","cp","malestudent1walkingnorth6","32x32","0486","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingNorth/Malestudent1walkingnorth7.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingnorth7_32x32_0487.png","character","cp","malestudent1walkingnorth7","32x32","0487","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingNorth/Malestudent1walkingnorth8.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingnorth8_32x32_0488.png","character","cp","malestudent1walkingnorth8","32x32","0488","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingSouth/Malestudent1walkingsouth1.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingsouth1_32x32_0489.png","character","cp","malestudent1walkingsouth1","32x32","0489","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingSouth/Malestudent1walkingsouth2.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingsouth2_32x32_0490.png","character","cp","malestudent1walkingsouth2","32x32","0490","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingSouth/Malestudent1walkingsouth3.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingsouth3_32x32_0491.png","character","cp","malestudent1walkingsouth3","32x32","0491","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingSouth/Malestudent1walkingsouth4.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingsouth4_32x32_0492.png","character","cp","malestudent1walkingsouth4","32x32","0492","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingSouth/Malestudent1walkingsouth5.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingsouth5_32x32_0493.png","character","cp","malestudent1walkingsouth5","32x32","0493","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingSouth/Malestudent1walkingsouth6.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingsouth6_32x32_0494.png","character","cp","malestudent1walkingsouth6","32x32","0494","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingSouth/Malestudent1walkingsouth7.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingsouth7_32x32_0495.png","character","cp","malestudent1walkingsouth7","32x32","0495","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingSouth/Malestudent1walkingsouth8.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingsouth8_32x32_0496.png","character","cp","malestudent1walkingsouth8","32x32","0496","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingWest/Malestudent1walkingwest1.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingwest1_32x32_0497.png","character","cp","malestudent1walkingwest1","32x32","0497","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingWest/Malestudent1walkingwest2.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingwest2_32x32_0498.png","character","cp","malestudent1walkingwest2","32x32","0498","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingWest/Malestudent1walkingwest3.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingwest3_32x32_0499.png","character","cp","malestudent1walkingwest3","32x32","0499","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingWest/Malestudent1walkingwest4.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingwest4_32x32_0500.png","character","cp","malestudent1walkingwest4","32x32","0500","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingWest/Malestudent1walkingwest5.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingwest5_32x32_0501.png","character","cp","malestudent1walkingwest5","32x32","0501","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingWest/Malestudent1walkingwest6.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingwest6_32x32_0502.png","character","cp","malestudent1walkingwest6","32x32","0502","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingWest/Malestudent1walkingwest7.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingwest7_32x32_0503.png","character","cp","malestudent1walkingwest7","32x32","0503","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleStudent1/WalkingWest/Malestudent1walkingwest8.png","assets/tilesets/character_pack/character/character_cp_malestudent1walkingwest8_32x32_0504.png","character","cp","malestudent1walkingwest8","32x32","0504","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/Idle/Maletraditional1.png","assets/tilesets/character_pack/character/character_cp_maletraditional1_32x32_0505.png","character","cp","maletraditional1","32x32","0505","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/Idle/Maletraditional2.png","assets/tilesets/character_pack/character/character_cp_maletraditional2_32x32_0506.png","character","cp","maletraditional2","32x32","0506","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/Idle/Maletraditional3.png","assets/tilesets/character_pack/character/character_cp_maletraditional3_32x32_0507.png","character","cp","maletraditional3","32x32","0507","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/Idle/Maletraditional4.png","assets/tilesets/character_pack/character/character_cp_maletraditional4_32x32_0508.png","character","cp","maletraditional4","32x32","0508","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingEast/Maletraditionalwalkingeast1.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingeast1_32x32_0509.png","character","cp","maletraditionalwalkingeast1","32x32","0509","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingEast/Maletraditionalwalkingeast2.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingeast2_32x32_0510.png","character","cp","maletraditionalwalkingeast2","32x32","0510","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingEast/Maletraditionalwalkingeast3.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingeast3_32x32_0511.png","character","cp","maletraditionalwalkingeast3","32x32","0511","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingEast/Maletraditionalwalkingeast4.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingeast4_32x32_0512.png","character","cp","maletraditionalwalkingeast4","32x32","0512","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingEast/Maletraditionalwalkingeast5.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingeast5_32x32_0513.png","character","cp","maletraditionalwalkingeast5","32x32","0513","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingEast/Maletraditionalwalkingeast6.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingeast6_32x32_0514.png","character","cp","maletraditionalwalkingeast6","32x32","0514","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingEast/Maletraditionalwalkingeast7.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingeast7_32x32_0515.png","character","cp","maletraditionalwalkingeast7","32x32","0515","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingEast/Maletraditionalwalkingeast8.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingeast8_32x32_0516.png","character","cp","maletraditionalwalkingeast8","32x32","0516","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingNorth/Maletraditionalwalkingnorth1.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingnorth1_32x32_0517.png","character","cp","maletraditionalwalkingnorth1","32x32","0517","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingNorth/Maletraditionalwalkingnorth2.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingnorth2_32x32_0518.png","character","cp","maletraditionalwalkingnorth2","32x32","0518","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingNorth/Maletraditionalwalkingnorth3.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingnorth3_32x32_0519.png","character","cp","maletraditionalwalkingnorth3","32x32","0519","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingNorth/Maletraditionalwalkingnorth4.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingnorth4_32x32_0520.png","character","cp","maletraditionalwalkingnorth4","32x32","0520","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingNorth/Maletraditionalwalkingnorth5.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingnorth5_32x32_0521.png","character","cp","maletraditionalwalkingnorth5","32x32","0521","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingNorth/Maletraditionalwalkingnorth6.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingnorth6_32x32_0522.png","character","cp","maletraditionalwalkingnorth6","32x32","0522","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingNorth/Maletraditionalwalkingnorth7.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingnorth7_32x32_0523.png","character","cp","maletraditionalwalkingnorth7","32x32","0523","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingNorth/Maletraditionalwalkingnorth8.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingnorth8_32x32_0524.png","character","cp","maletraditionalwalkingnorth8","32x32","0524","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingSouth/Maletraditionalwalkingsouth1.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingsouth1_32x32_0525.png","character","cp","maletraditionalwalkingsouth1","32x32","0525","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingSouth/Maletraditionalwalkingsouth2.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingsouth2_32x32_0526.png","character","cp","maletraditionalwalkingsouth2","32x32","0526","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingSouth/Maletraditionalwalkingsouth3.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingsouth3_32x32_0527.png","character","cp","maletraditionalwalkingsouth3","32x32","0527","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingSouth/Maletraditionalwalkingsouth4.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingsouth4_32x32_0528.png","character","cp","maletraditionalwalkingsouth4","32x32","0528","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingSouth/Maletraditionalwalkingsouth5.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingsouth5_32x32_0529.png","character","cp","maletraditionalwalkingsouth5","32x32","0529","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingSouth/Maletraditionalwalkingsouth6.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingsouth6_32x32_0530.png","character","cp","maletraditionalwalkingsouth6","32x32","0530","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingSouth/Maletraditionalwalkingsouth7.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingsouth7_32x32_0531.png","character","cp","maletraditionalwalkingsouth7","32x32","0531","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingSouth/Maletraditionalwalkingsouth8.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingsouth8_32x32_0532.png","character","cp","maletraditionalwalkingsouth8","32x32","0532","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingWest/Maletraditionalwalkingwest1.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingwest1_32x32_0533.png","character","cp","maletraditionalwalkingwest1","32x32","0533","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingWest/Maletraditionalwalkingwest2.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingwest2_32x32_0534.png","character","cp","maletraditionalwalkingwest2","32x32","0534","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingWest/Maletraditionalwalkingwest3.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingwest3_32x32_0535.png","character","cp","maletraditionalwalkingwest3","32x32","0535","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingWest/Maletraditionalwalkingwest4.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingwest4_32x32_0536.png","character","cp","maletraditionalwalkingwest4","32x32","0536","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingWest/Maletraditionalwalkingwest5.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingwest5_32x32_0537.png","character","cp","maletraditionalwalkingwest5","32x32","0537","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingWest/Maletraditionalwalkingwest6.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingwest6_32x32_0538.png","character","cp","maletraditionalwalkingwest6","32x32","0538","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingWest/Maletraditionalwalkingwest7.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingwest7_32x32_0539.png","character","cp","maletraditionalwalkingwest7","32x32","0539","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTraditional/WalkingWest/Maletraditionalwalkingwest8.png","assets/tilesets/character_pack/character/character_cp_maletraditionalwalkingwest8_32x32_0540.png","character","cp","maletraditionalwalkingwest8","32x32","0540","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTrafficCop/Idle/Maletrafficcop1.png","assets/tilesets/character_pack/character/character_cp_maletrafficcop1_32x32_0541.png","character","cp","maletrafficcop1","32x32","0541","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTrafficCop/Idle/Maletrafficcop2.png","assets/tilesets/character_pack/character/character_cp_maletrafficcop2_32x32_0542.png","character","cp","maletrafficcop2","32x32","0542","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTrafficCop/Idle/Maletrafficcop3.png","assets/tilesets/character_pack/character/character_cp_maletrafficcop3_32x32_0543.png","character","cp","maletrafficcop3","32x32","0543","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTrafficCop/Idle/Maletrafficcop4.png","assets/tilesets/character_pack/character/character_cp_maletrafficcop4_32x32_0544.png","character","cp","maletrafficcop4","32x32","0544","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTrafficCop/WalkingEast/Maletrafficcopwalkingeast1.png","assets/tilesets/character_pack/character/character_cp_maletrafficcopwalkingeast1_32x32_0545.png","character","cp","maletrafficcopwalkingeast1","32x32","0545","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTrafficCop/WalkingEast/Maletrafficcopwalkingeast2.png","assets/tilesets/character_pack/character/character_cp_maletrafficcopwalkingeast2_32x32_0546.png","character","cp","maletrafficcopwalkingeast2","32x32","0546","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTrafficCop/WalkingEast/Maletrafficcopwalkingeast3.png","assets/tilesets/character_pack/character/character_cp_maletrafficcopwalkingeast3_32x32_0547.png","character","cp","maletrafficcopwalkingeast3","32x32","0547","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTrafficCop/WalkingEast/Maletrafficcopwalkingeast4.png","assets/tilesets/character_pack/character/character_cp_maletrafficcopwalkingeast4_32x32_0548.png","character","cp","maletrafficcopwalkingeast4","32x32","0548","high","pack-default"
"assets/references/GuttyKreum_Characterpackv8/Blackoutlinecharacters/MaleTrafficCop/WalkingEast/Maletrafficcopwalkingeast5.png","assets/tilesets/character_pack/character/character_cp_maletrafficcopwalkingeast5_32x32_0549.png","character","cp","maletrafficcopwalkingeast5","32x32","0549","high","pack-default"
