path,category,pack_code,source_id,suggested_variant
assets/tilesets/train_station/station/station_ts_gk_ts_046_32x32_1376.png,station,ts,046,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_047_32x32_1377.png,station,ts,047,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_096_32x32_1426.png,station,ts,096,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_097_32x32_1427.png,station,ts,097,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_155_32x32_1485.png,station,ts,155,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_182_32x32_1512.png,station,ts,182,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_212_32x32_1542.png,station,ts,212,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_214_32x32_1544.png,station,ts,214,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_217_32x32_1547.png,station,ts,217,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_291_32x32_1621.png,station,ts,291,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_292_32x32_1622.png,station,ts,292,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_349_32x32_1679.png,station,ts,349,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_351_32x32_1681.png,station,ts,351,station_cluster_11
assets/tilesets/train_station/station/station_ts_gk_ts_007_32x32_1337.png,station,ts,007,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_039_32x32_1369.png,station,ts,039,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_044_32x32_1374.png,station,ts,044,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_083_32x32_1413.png,station,ts,083,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_084_32x32_1414.png,station,ts,084,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_085_32x32_1415.png,station,ts,085,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_086_32x32_1416.png,station,ts,086,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_115_32x32_1445.png,station,ts,115,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_117_32x32_1447.png,station,ts,117,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_120_32x32_1450.png,station,ts,120,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_151_32x32_1481.png,station,ts,151,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_178_32x32_1508.png,station,ts,178,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_179_32x32_1509.png,station,ts,179,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_280_32x32_1610.png,station,ts,280,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_281_32x32_1611.png,station,ts,281,station_cluster_12
assets/tilesets/train_station/station/station_ts_gk_ts_058_32x32_1388.png,station,ts,058,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_100_32x32_1430.png,station,ts,100,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_109_32x32_1439.png,station,ts,109,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_110_32x32_1440.png,station,ts,110,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_111_32x32_1441.png,station,ts,111,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_112_32x32_1442.png,station,ts,112,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_197_32x32_1527.png,station,ts,197,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_198_32x32_1528.png,station,ts,198,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_199_32x32_1529.png,station,ts,199,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_200_32x32_1530.png,station,ts,200,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_201_32x32_1531.png,station,ts,201,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_202_32x32_1532.png,station,ts,202,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_203_32x32_1533.png,station,ts,203,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_204_32x32_1534.png,station,ts,204,station_cluster_13
assets/tilesets/train_station/station/station_ts_gk_ts_066_32x32_1396.png,station,ts,066,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_108_32x32_1438.png,station,ts,108,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_137_32x32_1467.png,station,ts,137,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_218_32x32_1548.png,station,ts,218,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_219_32x32_1549.png,station,ts,219,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_220_32x32_1550.png,station,ts,220,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_221_32x32_1551.png,station,ts,221,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_222_32x32_1552.png,station,ts,222,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_223_32x32_1553.png,station,ts,223,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_224_32x32_1554.png,station,ts,224,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_255_32x32_1585.png,station,ts,255,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_321_32x32_1651.png,station,ts,321,station_cluster_14
assets/tilesets/train_station/station/station_ts_gk_ts_004_32x32_1334.png,station,ts,004,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_005_32x32_1335.png,station,ts,005,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_006_32x32_1336.png,station,ts,006,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_157_32x32_1487.png,station,ts,157,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_173_32x32_1503.png,station,ts,173,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_174_32x32_1504.png,station,ts,174,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_175_32x32_1505.png,station,ts,175,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_176_32x32_1506.png,station,ts,176,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_177_32x32_1507.png,station,ts,177,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_246_32x32_1576.png,station,ts,246,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_247_32x32_1577.png,station,ts,247,station_cluster_15
assets/tilesets/train_station/station/station_ts_gk_ts_053_32x32_1383.png,station,ts,053,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_055_32x32_1385.png,station,ts,055,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_056_32x32_1386.png,station,ts,056,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_127_32x32_1457.png,station,ts,127,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_128_32x32_1458.png,station,ts,128,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_153_32x32_1483.png,station,ts,153,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_154_32x32_1484.png,station,ts,154,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_181_32x32_1511.png,station,ts,181,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_213_32x32_1543.png,station,ts,213,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_383_32x32_1713.png,station,ts,383,station_cluster_16
assets/tilesets/train_station/station/station_ts_gk_ts_094_32x32_1424.png,station,ts,094,station_cluster_17
assets/tilesets/train_station/station/station_ts_gk_ts_095_32x32_1425.png,station,ts,095,station_cluster_17
assets/tilesets/train_station/station/station_ts_gk_ts_294_32x32_1624.png,station,ts,294,station_cluster_17
assets/tilesets/train_station/station/station_ts_gk_ts_295_32x32_1625.png,station,ts,295,station_cluster_17
assets/tilesets/train_station/station/station_ts_gk_ts_296_32x32_1626.png,station,ts,296,station_cluster_17
assets/tilesets/train_station/station/station_ts_gk_ts_297_32x32_1627.png,station,ts,297,station_cluster_17
assets/tilesets/train_station/station/station_ts_gk_ts_298_32x32_1628.png,station,ts,298,station_cluster_17
assets/tilesets/train_station/station/station_ts_gk_ts_299_32x32_1629.png,station,ts,299,station_cluster_17
assets/tilesets/train_station/station/station_ts_gk_ts_026_32x32_1356.png,station,ts,026,station_cluster_18
assets/tilesets/train_station/station/station_ts_gk_ts_087_32x32_1417.png,station,ts,087,station_cluster_18
assets/tilesets/train_station/station/station_ts_gk_ts_093_32x32_1423.png,station,ts,093,station_cluster_18
assets/tilesets/train_station/station/station_ts_gk_ts_126_32x32_1456.png,station,ts,126,station_cluster_18
assets/tilesets/train_station/station/station_ts_gk_ts_159_32x32_1489.png,station,ts,159,station_cluster_18
assets/tilesets/train_station/station/station_ts_gk_ts_257_32x32_1587.png,station,ts,257,station_cluster_18
assets/tilesets/train_station/station/station_ts_gk_ts_259_32x32_1589.png,station,ts,259,station_cluster_18
assets/tilesets/train_station/station/station_ts_gk_ts_008_32x32_1338.png,station,ts,008,station_cluster_19
assets/tilesets/train_station/station/station_ts_gk_ts_009_32x32_1339.png,station,ts,009,station_cluster_19
assets/tilesets/train_station/station/station_ts_gk_ts_010_32x32_1340.png,station,ts,010,station_cluster_19
assets/tilesets/train_station/station/station_ts_gk_ts_011_32x32_1341.png,station,ts,011,station_cluster_19
assets/tilesets/train_station/station/station_ts_gk_ts_012_32x32_1342.png,station,ts,012,station_cluster_19
assets/tilesets/train_station/station/station_ts_gk_ts_013_32x32_1343.png,station,ts,013,station_cluster_19
assets/tilesets/train_station/station/station_ts_gk_ts_059_32x32_1389.png,station,ts,059,station_cluster_20
assets/tilesets/train_station/station/station_ts_gk_ts_226_32x32_1556.png,station,ts,226,station_cluster_20
assets/tilesets/train_station/station/station_ts_gk_ts_264_32x32_1594.png,station,ts,264,station_cluster_20
assets/tilesets/train_station/station/station_ts_gk_ts_285_32x32_1615.png,station,ts,285,station_cluster_20
assets/tilesets/train_station/station/station_ts_gk_ts_311_32x32_1641.png,station,ts,311,station_cluster_20
assets/tilesets/train_station/station/station_ts_gk_ts_019_32x32_1349.png,station,ts,019,station_cluster_21
assets/tilesets/train_station/station/station_ts_gk_ts_048_32x32_1378.png,station,ts,048,station_cluster_21
assets/tilesets/train_station/station/station_ts_gk_ts_156_32x32_1486.png,station,ts,156,station_cluster_21
assets/tilesets/train_station/station/station_ts_gk_ts_308_32x32_1638.png,station,ts,308,station_cluster_21
assets/tilesets/train_station/station/station_ts_gk_ts_099_32x32_1429.png,station,ts,099,station_cluster_22
assets/tilesets/train_station/station/station_ts_gk_ts_101_32x32_1431.png,station,ts,101,station_cluster_22
assets/tilesets/train_station/station/station_ts_gk_ts_254_32x32_1584.png,station,ts,254,station_cluster_22
assets/tilesets/train_station/station/station_ts_gk_ts_050_32x32_1380.png,station,ts,050,station_cluster_23
assets/tilesets/train_station/station/station_ts_gk_ts_158_32x32_1488.png,station,ts,158,station_cluster_23
assets/tilesets/train_station/station/station_ts_gk_ts_309_32x32_1639.png,station,ts,309,station_cluster_23
assets/tilesets/train_station/station/station_ts_gk_ts_089_32x32_1419.png,station,ts,089,station_cluster_24
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_100_32x32_1819.png,train_exterior,te,100,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_101_32x32_1820.png,train_exterior,te,101,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_104_32x32_1823.png,train_exterior,te,104,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_105_32x32_1824.png,train_exterior,te,105,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_106_32x32_1825.png,train_exterior,te,106,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_107_32x32_1826.png,train_exterior,te,107,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_110_32x32_1829.png,train_exterior,te,110,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_111_32x32_1830.png,train_exterior,te,111,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_134_32x32_1853.png,train_exterior,te,134,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_135_32x32_1854.png,train_exterior,te,135,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_136_32x32_1855.png,train_exterior,te,136,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_137_32x32_1856.png,train_exterior,te,137,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_140_32x32_1859.png,train_exterior,te,140,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_141_32x32_1860.png,train_exterior,te,141,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_142_32x32_1861.png,train_exterior,te,142,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_143_32x32_1862.png,train_exterior,te,143,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_144_32x32_1863.png,train_exterior,te,144,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_145_32x32_1864.png,train_exterior,te,145,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_146_32x32_1865.png,train_exterior,te,146,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_149_32x32_1868.png,train_exterior,te,149,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_150_32x32_1869.png,train_exterior,te,150,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_151_32x32_1870.png,train_exterior,te,151,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_152_32x32_1871.png,train_exterior,te,152,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_153_32x32_1872.png,train_exterior,te,153,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_154_32x32_1873.png,train_exterior,te,154,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_155_32x32_1874.png,train_exterior,te,155,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_158_32x32_1877.png,train_exterior,te,158,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_159_32x32_1878.png,train_exterior,te,159,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_160_32x32_1879.png,train_exterior,te,160,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_194_32x32_1913.png,train_exterior,te,194,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_195_32x32_1914.png,train_exterior,te,195,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_196_32x32_1915.png,train_exterior,te,196,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_197_32x32_1916.png,train_exterior,te,197,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_198_32x32_1917.png,train_exterior,te,198,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_199_32x32_1918.png,train_exterior,te,199,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_200_32x32_1919.png,train_exterior,te,200,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_201_32x32_1920.png,train_exterior,te,201,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_202_32x32_1921.png,train_exterior,te,202,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_203_32x32_1922.png,train_exterior,te,203,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_204_32x32_1923.png,train_exterior,te,204,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_205_32x32_1924.png,train_exterior,te,205,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_206_32x32_1925.png,train_exterior,te,206,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_207_32x32_1926.png,train_exterior,te,207,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_208_32x32_1927.png,train_exterior,te,208,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_209_32x32_1928.png,train_exterior,te,209,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_210_32x32_1929.png,train_exterior,te,210,train_exterior_cluster_01
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_064_32x32_1783.png,train_exterior,te,064,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_065_32x32_1784.png,train_exterior,te,065,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_066_32x32_1785.png,train_exterior,te,066,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_067_32x32_1786.png,train_exterior,te,067,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_068_32x32_1787.png,train_exterior,te,068,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_069_32x32_1788.png,train_exterior,te,069,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_070_32x32_1789.png,train_exterior,te,070,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_071_32x32_1790.png,train_exterior,te,071,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_072_32x32_1791.png,train_exterior,te,072,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_073_32x32_1792.png,train_exterior,te,073,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_074_32x32_1793.png,train_exterior,te,074,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_075_32x32_1794.png,train_exterior,te,075,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_076_32x32_1795.png,train_exterior,te,076,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_077_32x32_1796.png,train_exterior,te,077,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_078_32x32_1797.png,train_exterior,te,078,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_079_32x32_1798.png,train_exterior,te,079,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_080_32x32_1799.png,train_exterior,te,080,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_081_32x32_1800.png,train_exterior,te,081,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_082_32x32_1801.png,train_exterior,te,082,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_083_32x32_1802.png,train_exterior,te,083,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_084_32x32_1803.png,train_exterior,te,084,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_085_32x32_1804.png,train_exterior,te,085,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_086_32x32_1805.png,train_exterior,te,086,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_087_32x32_1806.png,train_exterior,te,087,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_088_32x32_1807.png,train_exterior,te,088,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_089_32x32_1808.png,train_exterior,te,089,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_090_32x32_1809.png,train_exterior,te,090,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_091_32x32_1810.png,train_exterior,te,091,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_092_32x32_1811.png,train_exterior,te,092,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_093_32x32_1812.png,train_exterior,te,093,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_094_32x32_1813.png,train_exterior,te,094,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_162_32x32_1881.png,train_exterior,te,162,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_171_32x32_1890.png,train_exterior,te,171,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_180_32x32_1899.png,train_exterior,te,180,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_213_32x32_1932.png,train_exterior,te,213,train_exterior_cluster_02
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_030_32x32_1749.png,train_exterior,te,030,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_031_32x32_1750.png,train_exterior,te,031,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_032_32x32_1751.png,train_exterior,te,032,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_033_32x32_1752.png,train_exterior,te,033,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_034_32x32_1753.png,train_exterior,te,034,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_035_32x32_1754.png,train_exterior,te,035,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_036_32x32_1755.png,train_exterior,te,036,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_037_32x32_1756.png,train_exterior,te,037,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_038_32x32_1757.png,train_exterior,te,038,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_039_32x32_1758.png,train_exterior,te,039,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_040_32x32_1759.png,train_exterior,te,040,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_041_32x32_1760.png,train_exterior,te,041,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_042_32x32_1761.png,train_exterior,te,042,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_043_32x32_1762.png,train_exterior,te,043,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_044_32x32_1763.png,train_exterior,te,044,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_045_32x32_1764.png,train_exterior,te,045,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_046_32x32_1765.png,train_exterior,te,046,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_047_32x32_1766.png,train_exterior,te,047,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_048_32x32_1767.png,train_exterior,te,048,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_049_32x32_1768.png,train_exterior,te,049,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_050_32x32_1769.png,train_exterior,te,050,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_051_32x32_1770.png,train_exterior,te,051,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_052_32x32_1771.png,train_exterior,te,052,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_053_32x32_1772.png,train_exterior,te,053,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_054_32x32_1773.png,train_exterior,te,054,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_055_32x32_1774.png,train_exterior,te,055,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_056_32x32_1775.png,train_exterior,te,056,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_057_32x32_1776.png,train_exterior,te,057,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_058_32x32_1777.png,train_exterior,te,058,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_059_32x32_1778.png,train_exterior,te,059,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_060_32x32_1779.png,train_exterior,te,060,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_061_32x32_1780.png,train_exterior,te,061,train_exterior_cluster_03
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_002_32x32_1721.png,train_exterior,te,002,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_003_32x32_1722.png,train_exterior,te,003,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_004_32x32_1723.png,train_exterior,te,004,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_005_32x32_1724.png,train_exterior,te,005,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_006_32x32_1725.png,train_exterior,te,006,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_007_32x32_1726.png,train_exterior,te,007,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_008_32x32_1727.png,train_exterior,te,008,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_009_32x32_1728.png,train_exterior,te,009,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_010_32x32_1729.png,train_exterior,te,010,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_011_32x32_1730.png,train_exterior,te,011,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_012_32x32_1731.png,train_exterior,te,012,train_exterior_cluster_04
assets/tilesets/train_exterior/train_exterior/train_exterior_te_gk_te_013_32x32_1732.png,train_exterior,te,013,train_exterior_cluster_04
